station_id,reading_time,ghi_wm2,dni_wm2,dhi_wm2,ambient_temp,temp_unit,wind_speed_ms,relative_humidity_pct,barometric_pressure_hpa,solar_zenith_angle_deg,cloud_opacity_pct,precipitation_mm
WS-Central,2025-06-16 13:45:00,718.124,581.763,251.21,26.84,C,6.939,34.77,998.92,76.383,68.47,1.678
WS-Central,2025-06-16 14:00:00,664.292,436.447,336.488,32.2,C,15.606,48.35,1003.18,41.11,23.17,0.041
WS-Central,2025-06-16 14:15:00,983.452,699.547,455.303,34.22,C,4.891,41.15,1008.44,34.848,31.52,0.171
WS-Central,2025-06-16 14:30:00,853.598,586.615,387.216,32.26,C,6.111,37.46,1008.5,47.462,34.23,0.472
WS-Central,2025-06-16 14:45:00,588.499,463.161,261.116,32.69,C,5.419,36.41,994.54,61.48,12.06,0.103
WS-Central,2025-06-16 15:00:00,505.367,352.646,238.523,28.84,C,6.427,33.97,1017.4,53.759,67.38,0.41
WS-Central,2025-06-16 15:15:00,376.762,258.848,166.005,29.56,C,8.104,25.78,1004.11,67.595,63.68,0.34
WS-Central,2025-06-16 15:30:00,445.772,323.626,184.658,26.49,C,6.373,35.75,1024.46,26.035,25.56,0.585
WS-Central,2025-06-16 15:45:00,608.39,509.465,236.996,29.85,C,8.174,45.96,1002.54,69.13,33.25,0.109
WS-Central,2025-06-16 16:00:00,324.566,223.053,165.305,25.4,C,2.723,23.57,1009.45,73.351,61.87,0.928
WS-Central,2025-06-16 16:15:00,492.714,351.2,212.305,28.71,C,13.047,73.2,1021.19,64.219,20.11,0.016
WS-Central,2025-06-16 16:30:00,390.821,286.706,162.112,27.55,C,7.438,61.17,1020.05,78.711,10.91,1.281
WS-Central,2025-06-16 16:45:00,447.454,371.348,140.326,27.83,C,6.271,46.08,1013.35,80.328,35.37,0.038
WS-Central,2025-06-16 17:00:00,291.649,209.842,142.708,29.38,C,4.046,78.95,996.9,11.214,56.5,0.214
WS-Central,2025-06-16 17:15:00,200.579,155.37,78.602,26.35,C,1.445,42.18,1014.87,60.275,60.3,0.31
WS-Central,2025-06-16 17:30:00,225.221,170.652,93.184,20.97,C,4.497,62.3,995.65,58.767,84.23,0.273
WS-Central,2025-06-16 17:45:00,179.27,147.776,55.264,23.98,C,2.373,46.88,1012.82,79.563,20.47,0.164
WS-Central,2025-06-16 18:00:00,107.191,73.378,45.837,23.03,C,6.672,57.37,1031.4,54.16,42.57,1.621
WS-Central,2025-06-16 18:15:00,57.181,40.167,21.538,23.7,C,7.113,48.84,1016.38,63.144,1.89,0.181
WS-Central,2025-06-16 18:30:00,10.033,2.467,4.908,18.73,C,2.391,50.2,1008.26,49.002,15.45,0.031
WS-Central,2025-06-16 18:45:00,12.71,2.457,1.719,21.12,C,15.64,41.93,1007.71,57.671,0.0,0.056
WS-Central,2025-06-16 19:00:00,6.24,1.007,5.618,24.62,C,4.196,71.11,1012.28,36.124,53.62,0.42
WS-Central,2025-06-16 19:15:00,2.456,6.824,7.007,20.99,C,9.011,67.82,1015.27,10.249,24.81,0.818
WS-Central,2025-06-16 19:30:00,19.285,3.533,2.939,19.04,C,5.047,45.18,1015.65,81.71,30.06,0.428
WS-Central,2025-06-16 19:45:00,10.08,1.996,0.987,20.34,C,26.381,52.63,1025.1,46.52,83.06,0.097
WS-Central,2025-06-16 20:00:00,2.812,3.035,1.28,20.89,C,16.009,49.35,1025.99,69.829,32.03,0.571
WS-Central,2025-06-16 20:15:00,10.563,3.086,2.384,19.15,C,4.944,52.65,1011.27,80.547,30.05,0.552
WS-Central,2025-06-16 20:30:00,1.396,1.855,5.083,19.69,C,4.086,46.89,1025.68,22.865,57.14,0.446
WS-Central,2025-06-16 20:45:00,10.609,1.156,11.356,19.31,C,0.305,36.02,1021.23,43.395,44.18,0.434
WS-Central,2025-06-16 21:00:00,4.552,3.606,1.979,22.57,C,9.29,55.48,1005.54,45.948,23.68,0.126
WS-Central,2025-06-16 21:15:00,4.807,1.768,0.866,22.55,C,2.817,72.06,1028.33,47.986,43.51,0.123
WS-Central,2025-06-16 21:30:00,14.504,3.037,1.44,18.35,C,7.413,65.07,1021.42,73.181,48.77,0.128
WS-Central,2025-06-16 21:45:00,1.815,0.883,5.704,24.34,C,8.177,61.96,998.69,14.229,24.02,0.072
WS-Central,2025-06-16 22:00:00,15.702,8.75,0.654,25.17,C,1.363,63.68,1007.73,81.021,0.0,0.415
WS-Central,2025-06-16 22:15:00,1.566,1.614,0.852,18.27,C,8.682,67.55,1017.71,23.083,36.63,0.01
WS-Central,2025-06-16 22:30:00,9.435,4.712,0.439,24.8,C,4.087,51.0,1018.05,56.949,57.6,0.629
WS-Central,2025-06-16 22:45:00,9.275,6.254,0.775,25.51,C,1.989,57.52,1020.62,41.371,28.89,0.099
WS-Central,2025-06-16 23:00:00,4.406,2.375,0.207,25.5,C,2.865,60.41,1013.91,64.202,44.32,0.594
WS-Central,2025-06-16 23:15:00,6.705,0.196,3.524,23.85,C,0.624,47.42,1002.41,14.481,45.91,0.059
WS-Central,2025-06-16 23:30:00,8.937,0.1,3.292,24.16,C,2.733,48.13,1018.08,38.171,13.95,0.034
WS-Central,2025-06-16 23:45:00,10.267,0.23,4.942,23.86,C,7.161,62.81,998.99,47.085,30.14,0.594
WS-Central,2025-06-17 00:00:00,8.768,2.282,0.145,18.04,C,3.963,71.72,1003.75,81.022,41.58,0.245
WS-Central,2025-06-17 00:15:00,2.362,1.41,5.736,25.27,C,3.931,84.09,1006.44,40.95,55.37,0.018
WS-Central,2025-06-17 00:30:00,2.057,5.862,5.995,22.64,C,5.383,50.11,1008.5,75.53,52.23,0.816
WS-Central,2025-06-17 00:45:00,18.567,1.104,3.68,25.02,C,0.583,56.83,1013.07,42.546,70.66,0.768
WS-Central,2025-06-17 01:00:00,13.599,0.535,1.055,23.89,C,2.732,55.02,1016.9,66.585,36.12,0.186
WS-Central,2025-06-17 01:15:00,15.616,0.954,0.611,20.52,C,3.628,54.59,1009.57,76.407,21.08,0.219
WS-Central,2025-06-17 01:30:00,6.059,2.16,2.37,24.32,C,17.917,36.21,1016.39,25.221,35.87,0.155
WS-Central,2025-06-17 01:45:00,12.143,1.998,4.391,27.72,C,3.15,57.61,1012.9,30.303,33.62,0.119
WS-Central,2025-06-17 02:00:00,3.645,0.326,0.217,23.52,C,1.606,46.47,1024.15,74.911,72.23,0.342
WS-Central,2025-06-17 02:15:00,0.355,4.936,2.323,23.55,C,2.091,50.84,1012.96,78.526,25.9,0.072
WS-Central,2025-06-17 02:30:00,0.645,0.322,4.31,20.01,C,6.246,56.25,1021.08,34.967,7.54,0.231
WS-Central,2025-06-17 02:45:00,17.616,0.949,3.052,21.52,C,10.335,68.55,999.91,56.838,46.72,0.305
WS-Central,2025-06-17 03:00:00,14.426,5.353,2.24,24.98,C,3.025,66.44,1012.43,18.297,75.78,0.328
WS-Central,2025-06-17 03:15:00,7.934,3.264,5.21,23.52,C,6.676,45.49,1024.28,10.423,26.85,0.359
WS-Central,2025-06-17 03:30:00,2.503,3.656,3.754,21.99,C,8.051,52.42,1010.13,84.209,8.27,0.396
WS-Central,2025-06-17 03:45:00,3.611,1.85,0.955,21.21,C,5.185,52.3,1018.16,44.716,38.62,0.849
WS-Central,2025-06-17 04:00:00,5.977,1.739,3.268,18.74,C,14.726,68.68,1007.83,14.716,11.4,0.024
WS-Central,2025-06-17 04:15:00,13.736,4.746,5.622,20.72,C,10.168,65.91,1014.48,52.656,77.08,0.19
WS-Central,2025-06-17 04:30:00,2.41,2.665,5.483,25.42,C,0.971,54.93,997.51,70.399,57.18,0.337
WS-Central,2025-06-17 04:45:00,0.235,0.384,6.863,22.68,C,13.994,34.52,1019.51,11.751,19.5,0.027
WS-Central,2025-06-17 05:00:00,1.957,0.341,3.541,22.39,C,9.643,63.82,1030.4,82.715,47.0,0.005
WS-Central,2025-06-17 05:15:00,0.669,4.373,6.932,21.26,C,3.186,62.97,1025.69,22.194,45.11,0.083
WS-Central,2025-06-17 05:30:00,3.433,1.642,0.025,24.95,C,6.084,54.22,1017.56,37.283,27.87,0.04
WS-Central,2025-06-17 05:45:00,51.775,40.944,18.927,22.88,C,2.9,58.12,1019.08,46.159,51.2,0.273
WS-Central,2025-06-17 06:00:00,101.879,72.256,39.348,25.48,C,8.222,50.77,1020.22,77.12,39.62,0.415
WS-Central,2025-06-17 06:15:00,122.39,97.511,42.094,27.39,C,3.473,51.34,1006.71,65.511,58.5,0.302
WS-Central,2025-06-17 06:30:00,248.856,190.495,98.442,23.96,C,3.507,63.74,1006.41,22.27,79.95,0.52
WS-Central,2025-06-17 06:45:00,278.707,196.405,138.949,27.77,C,6.462,27.51,1016.72,27.917,30.17,0.001
WS-Central,2025-06-17 07:00:00,345.301,245.355,152.287,25.78,C,2.486,57.27,1012.17,16.061,39.31,0.196
WS-Central,2025-06-17 07:15:00,325.008,213.922,165.436,29.13,C,4.376,54.91,1021.32,40.929,45.47,0.255
WS-Central,2025-06-17 07:30:00,523.299,348.209,210.517,26.81,C,8.14,40.7,1012.44,69.148,18.39,0.022
WS-Central,2025-06-17 07:45:00,523.919,362.289,250.392,32.2,C,6.668,50.43,1000.68,58.806,5.14,0.004
WS-Central,2025-06-17 08:00:00,481.057,358.056,202.196,23.94,C,8.491,44.02,1012.88,74.718,73.63,0.438
WS-Central,2025-06-17 08:15:00,484.09,343.048,231.095,23.09,C,2.238,38.93,1021.22,20.848,33.79,0.36
WS-Central,2025-06-17 08:30:00,386.791,291.175,124.82,32.11,C,5.512,39.19,1028.4,30.532,2.88,0.441
WS-Central,2025-06-17 08:45:00,677.566,575.827,238.175,31.3,C,3.541,20.39,1018.64,40.728,39.69,0.856
WS-Central,2025-06-17 09:00:00,604.485,482.761,212.191,32.85,C,6.939,34.3,1023.32,12.068,28.63,0.365
WS-Central,2025-06-17 09:15:00,706.973,578.727,235.436,30.31,C,4.228,42.12,1016.52,37.072,60.5,0.095
WS-Central,2025-06-17 09:30:00,741.018,620.723,206.078,29.7,C,4.187,46.89,1018.92,38.585,53.07,0.2
WS-Central,2025-06-17 09:45:00,871.125,696.685,275.22,29.25,C,12.685,30.78,1005.13,36.498,20.31,0.004
WS-Central,2025-06-17 10:00:00,479.557,361.988,218.008,35.67,C,19.96,35.77,1013.0,47.939,21.57,0.12
WS-Central,2025-06-17 10:15:00,605.572,462.625,211.944,36.26,C,4.037,38.76,1013.58,39.994,66.5,0.455
WS-Central,2025-06-17 10:30:00,956.379,770.37,335.511,33.37,C,7.043,62.9,1010.98,30.919,43.43,0.218
WS-Central,2025-06-17 10:45:00,759.087,609.628,238.077,35.23,C,5.751,10.65,1013.73,45.468,12.64,0.025
WS-Central,2025-06-17 11:00:00,978.732,667.875,430.848,35.88,C,12.325,51.54,1008.19,27.59,45.58,0.056
WS-Central,2025-06-17 11:15:00,919.581,693.598,428.159,32.26,C,10.571,42.42,1026.04,82.119,54.89,0.106
WS-Central,2025-06-17 11:30:00,901.863,737.467,319.763,37.83,C,5.442,49.51,1016.14,66.416,25.82,0.288
WS-Central,2025-06-17 11:45:00,865.991,618.704,411.367,35.02,C,6.57,45.73,1022.26,37.949,29.0,1.153
WS-Central,2025-06-17 12:00:00,696.039,485.21,315.008,35.55,C,7.707,47.43,1004.1,69.735,53.01,0.046
WS-Central,2025-06-17 12:15:00,1170.749,802.583,605.757,36.25,C,9.692,45.11,1005.11,73.577,21.27,0.333
WS-Central,2025-06-17 12:30:00,1021.133,701.676,424.771,39.42,C,7.727,29.93,1010.89,56.488,50.53,0.375
WS-Central,2025-06-17 12:45:00,1069.416,763.715,396.506,35.31,C,7.762,37.8,1013.69,11.411,46.48,0.491
WS-Central,2025-06-17 13:00:00,728.65,538.833,314.874,34.19,C,8.567,24.17,1010.42,53.43,26.91,0.394
WS-Central,2025-06-17 13:15:00,955.997,672.013,368.29,35.09,C,8.045,33.76,1002.53,52.573,30.87,0.078
WS-Central,2025-06-17 13:30:00,882.1,660.858,367.884,33.4,C,4.926,32.62,1022.0,70.598,22.1,0.226
WS-Central,2025-06-17 13:45:00,861.425,625.48,354.385,30.8,C,5.194,56.8,1014.87,22.941,0.0,0.016
WS-Central,2025-06-17 14:00:00,950.255,766.592,337.085,33.62,C,8.65,52.13,1008.2,73.856,13.31,0.568
WS-Central,2025-06-17 14:15:00,953.63,755.564,406.469,31.55,C,2.049,20.37,1019.01,39.255,0.0,0.169
WS-Central,2025-06-17 14:30:00,856.018,681.539,257.96,29.63,C,2.586,29.37,1024.15,52.122,40.46,0.042
WS-Central,2025-06-17 14:45:00,813.434,631.812,248.583,32.26,C,4.748,44.02,1016.04,69.061,52.53,0.002
WS-Central,2025-06-17 15:00:00,423.046,350.181,124.426,36.48,C,8.731,42.51,1011.33,77.813,44.16,0.298
WS-Central,2025-06-17 15:15:00,524.2,346.97,235.753,30.0,C,9.013,45.17,1007.41,72.343,37.58,0.57
WS-Central,2025-06-17 15:30:00,527.689,374.682,254.341,31.43,C,5.315,56.07,1011.9,29.597,50.16,0.044
WS-Central,2025-06-17 15:45:00,346.967,237.775,160.245,29.26,C,7.573,60.97,1018.41,61.932,26.55,0.184
WS-Central,2025-06-17 16:00:00,391.374,308.751,171.572,28.35,C,3.397,47.88,1024.05,16.665,21.71,0.188
WS-Central,2025-06-17 16:15:00,530.889,404.541,176.226,24.73,C,3.245,48.16,1018.49,30.867,83.6,0.629
WS-Central,2025-06-17 16:30:00,363.969,248.755,170.515,29.66,C,5.464,44.72,1012.06,70.898,66.08,1.631
WS-Central,2025-06-17 16:45:00,467.522,351.132,201.192,25.8,C,6.073,58.7,1017.0,36.762,51.18,0.027
WS-Central,2025-06-17 17:00:00,118.345,93.183,38.859,25.89,C,7.324,63.28,1009.83,14.587,14.8,0.364
WS-Central,2025-06-17 17:15:00,130.443,99.399,41.192,26.95,C,4.265,36.83,1012.05,60.573,44.97,0.43
WS-Central,2025-06-17 17:30:00,185.995,157.658,54.329,24.9,C,11.133,46.2,1011.0,13.579,43.85,0.452
WS-Central,2025-06-17 17:45:00,133.407,94.406,54.47,25.42,C,2.607,18.86,1000.07,47.054,20.41,0.889
WS-Central,2025-06-17 18:00:00,125.464,102.512,53.702,25.54,C,5.08,43.22,1010.2,10.762,23.43,0.834
WS-Central,2025-06-17 18:15:00,37.407,0.0,24.329,23.56,C,7.904,61.2,1024.89,83.514,10.73,0.049
WS-Central,2025-06-17 18:30:00,16.153,6.405,1.803,25.7,C,2.994,73.58,1015.52,40.513,32.58,0.169
WS-Central,2025-06-17 18:45:00,16.466,2.807,2.553,23.75,C,3.223,66.98,1019.88,24.795,43.15,0.164
WS-Central,2025-06-17 19:00:00,0.149,1.243,0.117,20.76,C,1.622,45.83,997.94,58.915,6.06,0.113
WS-Central,2025-06-17 19:15:00,8.525,1.877,6.66,23.88,C,11.48,42.97,1025.05,24.841,50.4,0.243
WS-Central,2025-06-17 19:30:00,4.02,2.071,0.189,21.85,C,1.056,51.46,1026.31,11.415,49.52,0.247
WS-Central,2025-06-17 19:45:00,10.236,2.824,0.75,21.07,C,7.926,57.68,1016.55,21.494,54.67,0.599
WS-Central,2025-06-17 20:00:00,3.886,2.356,2.589,20.08,C,9.974,49.87,1016.39,83.506,52.46,0.727
WS-Central,2025-06-17 20:15:00,4.853,0.452,6.124,23.41,C,4.23,75.07,1028.16,13.969,51.91,0.519
WS-Central,2025-06-17 20:30:00,3.632,1.6,5.37,25.15,C,6.539,52.06,1017.89,83.58,37.87,1.098
WS-Central,2025-06-17 20:45:00,2.023,0.264,3.06,21.95,C,5.506,62.41,1007.75,39.335,32.17,0.299
WS-Central,2025-06-17 21:00:00,0.536,1.101,1.769,22.47,C,11.378,90.72,1018.59,42.718,3.76,0.037
WS-Central,2025-06-17 21:15:00,7.894,0.539,1.031,24.68,C,2.13,53.34,1027.24,78.825,13.66,0.212
WS-Central,2025-06-17 21:30:00,10.332,0.991,0.405,22.2,C,2.784,62.12,1026.67,42.393,25.04,0.299
WS-Central,2025-06-17 21:45:00,3.491,3.796,11.165,17.8,C,10.067,63.22,1023.75,65.026,78.12,0.411
WS-Central,2025-06-17 22:00:00,11.011,0.701,11.35,24.63,C,4.337,60.11,1024.44,75.369,8.51,0.411
WS-Central,2025-06-17 22:15:00,5.84,0.62,0.509,26.74,C,6.387,57.52,1007.5,76.055,0.0,0.073
WS-Central,2025-06-17 22:30:00,2.229,3.189,1.313,21.4,C,2.596,68.39,1021.23,12.054,0.0,0.055
WS-Central,2025-06-17 22:45:00,4.217,3.269,2.647,22.79,C,3.717,51.6,1024.2,83.844,30.31,0.184
WS-Central,2025-06-17 23:00:00,12.685,5.332,5.994,19.72,C,11.404,61.75,1002.41,52.741,2.5,0.172
WS-Central,2025-06-17 23:15:00,13.462,1.429,0.971,24.9,C,12.395,61.23,1005.72,73.918,21.4,0.075
WS-Central,2025-06-17 23:30:00,6.623,6.67,2.38,21.87,C,8.329,55.06,1012.69,62.314,41.55,0.23
WS-Central,2025-06-17 23:45:00,2.037,1.211,3.359,28.95,C,13.462,55.82,1003.66,75.588,58.47,0.274
WS-Central,2025-06-18 00:00:00,4.852,2.227,2.24,25.29,C,9.145,37.18,1009.43,41.409,40.2,0.749
WS-Central,2025-06-18 00:15:00,14.495,1.843,1.955,23.29,C,7.121,59.65,1016.12,53.897,48.31,0.546
WS-Central,2025-06-18 00:30:00,5.603,2.029,4.361,24.98,C,13.398,63.99,1007.27,77.184,47.49,0.041
WS-Central,2025-06-18 00:45:00,2.826,2.353,0.864,25.04,C,1.772,53.89,1000.43,64.289,56.84,0.065
WS-Central,2025-06-18 01:00:00,3.288,4.666,0.533,26.67,C,2.455,58.82,1016.72,84.091,16.07,1.335
WS-Central,2025-06-18 01:15:00,1.519,2.905,8.494,21.41,C,1.082,26.3,1010.04,58.206,32.82,0.331
WS-Central,2025-06-18 01:30:00,13.883,0.654,1.423,25.38,C,7.658,78.97,1017.86,25.285,28.26,0.139
WS-Central,2025-06-18 01:45:00,1.711,2.112,2.234,19.87,C,7.375,38.91,1007.17,44.65,25.0,0.374
WS-Central,2025-06-18 02:00:00,9.988,5.102,1.265,20.3,C,6.193,51.96,987.0,26.102,58.69,0.189
WS-Central,2025-06-18 02:15:00,15.725,1.659,5.242,22.86,C,3.399,67.29,999.95,83.447,35.42,0.72
WS-Central,2025-06-18 02:30:00,4.404,1.34,3.955,23.14,C,18.054,47.09,1019.83,20.679,49.91,0.186
WS-Central,2025-06-18 02:45:00,3.496,0.328,1.241,21.97,C,1.988,58.31,1014.99,41.895,50.67,1.377
WS-Central,2025-06-18 03:00:00,3.83,3.673,1.204,21.38,C,5.061,44.89,1014.58,80.82,42.89,0.162
WS-Central,2025-06-18 03:15:00,3.044,6.206,5.571,22.27,C,14.173,46.45,1018.47,71.661,35.62,0.468
WS-Central,2025-06-18 03:30:00,3.073,3.743,4.084,18.48,C,7.382,61.89,1005.07,49.295,50.14,0.26
WS-Central,2025-06-18 03:45:00,5.864,0.312,8.824,20.96,C,10.105,62.43,1015.25,66.817,55.96,0.777
WS-Central,2025-06-18 04:00:00,6.21,4.978,12.011,19.5,C,6.502,41.85,1012.95,26.12,34.1,0.091
WS-Central,2025-06-18 04:15:00,5.758,3.343,1.87,26.64,C,18.52,54.65,1007.21,24.319,18.67,0.01
WS-Central,2025-06-18 04:30:00,1.216,1.198,1.76,24.82,C,2.364,42.51,1007.67,26.634,50.67,0.194
WS-Central,2025-06-18 04:45:00,3.407,2.724,8.28,25.79,C,4.464,47.45,1000.28,32.493,43.69,0.138
WS-Central,2025-06-18 05:00:00,1.541,1.888,4.507,23.49,C,2.02,41.61,1015.88,61.743,17.01,0.256
WS-Central,2025-06-18 05:15:00,3.001,4.0,3.898,18.46,C,4.285,65.14,992.3,74.686,65.7,0.482
WS-Central,2025-06-18 05:30:00,5.996,0.077,3.3,24.98,C,3.252,44.95,1017.57,63.916,13.74,0.058
WS-Central,2025-06-18 05:45:00,86.401,63.088,37.531,26.25,C,1.171,42.52,1016.98,57.666,35.59,0.048
WS-Central,2025-06-18 06:00:00,70.692,59.88,24.999,17.89,C,8.505,50.72,1022.65,73.439,50.2,0.2
WS-Central,2025-06-18 06:15:00,207.407,144.205,92.936,22.24,C,3.825,74.11,1011.35,57.383,23.87,0.182
WS-Central,2025-06-18 06:30:00,229.649,182.454,74.507,23.62,C,2.497,58.2,1026.11,36.954,63.22,0.15
WS-Central,2025-06-18 06:45:00,268.309,174.884,123.307,23.81,C,7.246,48.32,1016.04,12.064,83.61,0.006
WS-Central,2025-06-18 07:00:00,306.42,205.622,141.349,28.33,C,3.728,49.69,1014.45,82.755,71.35,0.146
WS-Central,2025-06-18 07:15:00,306.865,216.576,130.616,29.58,C,6.549,54.47,1018.31,66.103,46.25,0.223
WS-Central,2025-06-18 07:30:00,425.85,279.748,202.515,26.76,C,9.069,34.12,1010.9,47.556,5.41,0.259
WS-Central,2025-06-18 07:45:00,273.972,232.527,99.963,27.85,C,5.118,49.81,1017.02,12.061,12.09,0.02
WS-Central,2025-06-18 08:00:00,537.127,402.958,193.873,29.57,C,11.598,51.07,1013.47,39.07,2.93,0.052
WS-Central,2025-06-18 08:15:00,626.224,425.156,255.832,34.76,C,11.485,53.54,1027.81,75.461,48.7,0.102
WS-Central,2025-06-18 08:30:00,501.206,386.307,155.572,30.99,C,4.615,26.51,1018.14,33.577,41.49,0.384
WS-Central,2025-06-18 08:45:00,675.389,550.22,283.891,27.6,C,6.903,39.3,1018.11,21.356,58.05,0.091
WS-Central,2025-06-18 09:00:00,801.139,539.726,397.917,23.95,C,10.599,77.55,1015.38,75.907,25.56,0.175
WS-Central,2025-06-18 09:15:00,630.78,456.705,302.438,31.1,C,6.219,35.87,1027.88,16.797,56.98,0.148
WS-Central,2025-06-18 09:30:00,843.019,688.185,236.475,33.78,C,20.302,34.45,1006.1,51.746,6.74,0.103
WS-Central,2025-06-18 09:45:00,825.006,619.231,336.613,37.17,C,9.106,42.66,1000.51,79.018,12.54,0.04
WS-Central,2025-06-18 10:00:00,842.759,635.752,301.291,35.51,C,16.832,40.19,1013.02,84.862,19.12,0.6
WS-Central,2025-06-18 10:15:00,802.16,578.473,333.866,37.99,C,3.524,44.2,1012.46,20.334,30.59,0.666
WS-Central,2025-06-18 10:30:00,1035.735,719.784,399.507,35.6,C,9.241,15.02,1016.84,35.852,16.28,0.316
WS-Central,2025-06-18 10:45:00,795.318,592.31,379.204,32.93,C,3.17,56.49,1018.26,68.358,31.85,0.086
WS-Central,2025-06-18 11:00:00,938.984,755.044,351.203,31.42,C,8.467,48.11,1013.07,70.557,20.68,0.005
WS-Central,2025-06-18 11:15:00,1046.124,718.516,526.01,33.74,C,14.53,46.04,1005.91,68.709,21.16,0.535
WS-Central,2025-06-18 11:30:00,997.859,818.866,404.768,37.99,C,8.558,45.75,1006.49,83.065,32.46,0.063
WS-Central,2025-06-18 11:45:00,957.639,720.885,373.979,35.52,C,12.249,42.87,1014.01,61.521,65.2,0.627
WS-Central,2025-06-18 12:00:00,959.93,686.686,385.934,32.41,C,9.517,51.84,1013.54,11.968,31.33,0.512
WS-Central,2025-06-18 12:15:00,997.211,680.219,438.177,38.29,C,7.883,35.43,1018.21,25.717,33.27,0.638
WS-Central,2025-06-18 12:30:00,1064.63,722.459,438.392,33.29,C,7.653,52.8,1019.59,51.071,38.62,0.693
WS-Central,2025-06-18 12:45:00,616.707,511.667,242.548,39.31,C,6.896,57.53,1011.18,27.068,60.15,0.011
WS-Central,2025-06-18 13:00:00,891.368,607.818,380.209,32.44,C,6.533,23.31,1005.46,33.424,7.86,0.105
WS-Central,2025-06-18 13:15:00,1040.01,749.085,440.032,30.48,C,4.262,51.72,1012.24,28.18,26.48,0.207
WS-Central,2025-06-18 13:30:00,711.364,540.127,290.509,36.79,C,8.385,49.29,1017.7,30.142,28.8,0.139
WS-Central,2025-06-18 13:45:00,542.283,409.71,175.699,34.11,C,3.596,51.36,1010.88,84.985,6.07,0.787
WS-Central,2025-06-18 14:00:00,472.106,311.934,228.976,36.42,C,14.002,37.78,1020.81,81.669,63.06,0.047
WS-Central,2025-06-18 14:15:00,989.651,644.301,522.251,37.87,C,14.538,49.33,1005.91,74.444,59.93,0.188
WS-Central,2025-06-18 14:30:00,830.579,685.564,218.447,31.96,C,8.996,25.52,1010.12,82.563,23.6,0.198
WS-Central,2025-06-18 14:45:00,825.409,665.704,309.286,31.71,C,3.068,64.1,1012.62,66.513,28.02,0.088
WS-Central,2025-06-18 15:00:00,717.667,485.904,287.837,29.86,C,5.944,39.3,1014.27,70.203,31.36,0.011
WS-Central,2025-06-18 15:15:00,524.278,425.371,191.704,30.45,C,11.947,48.53,1011.25,21.085,33.87,0.173
WS-Central,2025-06-18 15:30:00,691.292,467.505,331.756,30.09,C,7.132,53.97,1010.08,22.248,11.6,0.014
WS-Central,2025-06-18 15:45:00,361.063,236.55,153.914,32.85,C,2.686,55.34,1015.56,10.721,59.97,0.002
WS-Central,2025-06-18 16:00:00,315.034,234.192,121.38,34.85,C,3.638,48.46,1018.2,57.133,57.43,0.312
WS-Central,2025-06-18 16:15:00,377.364,287.606,118.847,28.15,C,12.408,55.81,1015.75,67.942,12.41,0.43
WS-Central,2025-06-18 16:30:00,570.87,480.878,211.627,31.7,C,5.781,49.46,1019.03,47.933,60.08,0.41
WS-Central,2025-06-18 16:45:00,294.771,211.596,122.483,27.67,C,2.817,63.81,1010.14,43.285,3.43,0.375
WS-Central,2025-06-18 17:00:00,304.007,250.235,124.8,23.61,C,7.61,45.95,1016.72,65.419,35.46,0.319
WS-Central,2025-06-18 17:15:00,337.202,260.004,141.273,25.59,C,4.165,44.86,1020.78,37.888,24.18,0.147
WS-Central,2025-06-18 17:30:00,256.727,191.439,98.939,20.28,C,2.44,39.82,1015.55,67.82,17.03,0.086
WS-Central,2025-06-18 17:45:00,128.874,91.784,52.133,27.44,C,6.763,49.65,1007.67,16.2,29.99,0.325
WS-Central,2025-06-18 18:00:00,104.572,87.754,38.234,24.42,C,6.462,43.31,1010.07,51.524,44.54,0.403
WS-Central,2025-06-18 18:15:00,93.085,63.881,35.753,20.3,C,2.401,53.72,1018.28,31.309,38.54,0.178
WS-Central,2025-06-18 18:30:00,0.342,0.349,0.448,26.04,C,2.308,39.08,1017.24,79.872,60.63,0.041
WS-Central,2025-06-18 18:45:00,12.343,4.998,2.871,23.1,C,8.652,63.71,1013.17,61.333,31.94,0.12
WS-Central,2025-06-18 19:00:00,2.313,0.141,2.308,21.98,C,4.533,80.31,1023.96,65.428,9.71,0.009
WS-Central,2025-06-18 19:15:00,6.379,1.946,2.467,22.33,C,2.592,57.03,1019.75,16.857,24.07,0.48
WS-Central,2025-06-18 19:30:00,2.249,3.073,1.271,21.4,C,5.342,38.79,1021.06,76.001,69.53,0.84
WS-Central,2025-06-18 19:45:00,2.232,0.347,6.462,19.87,C,13.542,61.23,1003.54,60.216,39.0,0.348
WS-Central,2025-06-18 20:00:00,4.862,7.516,6.284,28.92,C,2.4,79.28,1013.47,19.445,53.8,0.325
WS-Central,2025-06-18 20:15:00,16.111,0.37,0.986,23.13,C,5.572,63.61,1006.91,68.826,0.0,0.125
WS-Central,2025-06-18 20:30:00,3.524,0.674,1.026,26.71,C,9.787,33.59,1009.86,43.477,35.77,0.093
WS-Central,2025-06-18 20:45:00,7.612,0.7,1.883,21.32,C,10.373,47.25,1010.71,77.717,16.78,0.798
WS-Central,2025-06-18 21:00:00,7.148,1.249,7.413,22.85,C,2.576,54.95,1028.17,45.38,2.76,0.14
WS-Central,2025-06-18 21:15:00,7.684,4.134,9.991,24.29,C,6.573,37.65,1005.35,14.772,43.15,0.034
WS-Central,2025-06-18 21:30:00,2.052,2.874,1.859,21.55,C,3.149,51.64,1009.74,36.081,12.35,0.303
