vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
261.159,2.16,9.0088,0.0428,946.202,44.9234,3
262.168,198.891,7.8779,7.7102,831.519,47.2956,1
248.893,272.866,8.1715,7.2304,806.736,53.9984,0
273.613,289.79,2.9571,2.3628,336.39,34.9162,4
281.63,358.255,3.7887,0.0748,528.385,14.7177,4
281.635,280.127,5.8081,5.2543,645.05,37.2917,4
268.47,248.982,9.2662,8.7259,990.779,38.5049,2
269.763,285.149,4.713,2.9922,494.596,38.5715,4
263.014,201.319,8.6235,8.3907,902.848,45.9922,1
1.6512,271.585,0.1095,8.9848,989.197,43.9432,3
269.037,268.368,6.5985,6.2882,726.335,40.713,0
261.545,197.423,9.0229,8.915,953.441,45.9891,1
267.311,243.468,9.093,8.7667,971.839,43.0722,2
268.575,2.1132,8.2207,0.0417,868.226,40.5879,3
277.866,276.865,7.7827,7.7569,869.803,36.1164,0
269.728,306.953,7.0308,4.3594,759.161,42.8546,4
260.786,204.601,8.9454,8.5188,947.892,47.721,1
292.064,253.565,3.4368,3.4287,394.189,29.0572,4
285.09,270.687,4.9307,4.8541,618.887,36.5879,0
247.675,226.969,9.2186,8.6541,976.995,54.7322,2
264.078,270.893,7.6998,7.3984,882.932,48.3135,0
256.127,2.1332,8.9106,0.0479,933.466,49.989,3
307.439,328.701,1.5056,0.2082,260.25,12.9485,4
264.101,207.094,8.8371,8.4514,924.507,42.8276,1
274.993,275.036,7.5995,7.4966,850.798,38.7355,0
258.557,266.749,7.8077,6.0827,803.388,46.1718,2
257.216,236.224,8.2431,7.8874,856.18,51.4908,2
265.953,2.106,8.1743,0.0427,860.041,42.194,3
262.062,269.433,8.1765,7.9081,884.021,45.9916,0
294.482,254.954,3.7608,3.6389,418.546,27.2662,4
267.315,2.187,9.031,0.045,955.649,41.5781,3
277.811,273.175,5.8035,5.5291,619.068,36.2855,0
259.492,263.322,8.0658,7.8368,907.563,50.193,0
259.043,268.691,9.0218,8.6835,961.54,47.9452,0
262.851,206.204,8.9963,8.5859,954.001,45.9771,1
266.616,203.181,7.7997,7.5925,820.72,41.8385,1
254.455,199.475,8.8317,8.4203,904.462,46.4227,1
267.741,205.409,8.8172,8.6313,925.821,40.9749,1
268.724,305.13,8.0468,5.7842,841.53,41.2508,4
250.81,197.017,8.8764,8.4436,918.498,52.5409,1
289.681,307.026,5.5127,3.5406,600.793,28.6771,4
265.008,204.781,7.835,7.531,817.231,41.5392,1
247.542,233.137,9.1227,8.3746,975.895,55.9851,2
257.35,250.829,7.9699,7.126,823.722,49.3799,2
261.862,200.818,8.6285,8.3608,914.409,47.9384,1
260.553,236.247,8.0776,7.8574,850.242,50.8642,2
281.896,287.288,7.7744,7.5371,859.575,30.4477,0
264.169,204.743,9.1628,8.8395,959.595,41.7791,1
289.931,326.405,5.1937,0.7905,561.263,27.2772,4
302.812,230.722,1.5025,1.5839,241.497,27.9675,4
264.476,248.567,9.1604,8.5509,966.793,42.4085,2
249.826,235.782,8.8748,8.2239,952.537,56.161,2
254.638,290.912,7.97,5.6684,792.41,49.1587,4
282.389,253.451,4.0074,3.8071,436.954,31.1616,4
254.219,239.319,8.9945,8.3269,934.934,49.0398,2
1.6208,277.277,0.1046,8.7329,967.709,44.2877,3
256.152,289.936,8.0838,5.9958,849.942,52.1658,4
1.6013,277.456,0.1073,8.6413,967.436,49.7094,3
264.79,257.993,7.1332,6.9096,749.549,44.4181,0
274.994,259.823,5.1215,4.8388,539.112,36.4361,4
282.335,280.0,1.1482,1.1334,131.201,22.3778,0
253.693,234.162,8.7425,8.2918,947.865,55.3395,2
258.274,270.299,9.0007,8.5301,940.768,44.7779,0
254.15,206.911,9.0283,9.1307,948.147,49.7369,1
1.6321,272.45,0.1107,8.5236,933.06,48.0549,3
263.411,247.811,9.2586,8.6446,973.252,42.2852,2
1.603,270.179,0.1101,8.75,958.143,49.1211,3
250.482,226.16,9.1617,8.7268,983.213,54.3864,2
264.994,203.823,9.2113,8.9929,987.272,43.6076,1
267.939,252.736,5.0021,4.7444,533.513,44.3432,4
266.662,244.298,9.2509,8.8172,990.821,40.6142,2
258.251,239.871,9.1055,8.5896,956.051,47.3946,2
283.956,256.34,3.9388,3.7262,432.408,29.7984,4
268.234,247.294,9.2018,8.7016,990.795,40.6855,2
271.477,262.77,5.3863,5.1715,592.193,44.1907,0
265.488,244.757,9.3065,8.8071,991.143,40.3573,2
253.928,236.681,8.9746,8.3977,939.149,50.1984,2
267.063,207.317,9.0836,8.7598,960.24,41.5161,1
246.929,231.913,9.0431,8.4072,963.716,56.5934,2
254.151,2.1497,9.1134,0.0485,964.742,50.9339,3
255.07,196.621,8.7547,8.4776,911.432,51.0808,1
267.103,280.661,6.1893,5.209,650.016,42.2663,4
263.541,240.709,8.444,8.0572,891.719,46.6391,2
272.64,277.4,6.1824,5.9731,731.912,43.1326,0
252.333,2.1676,8.9,0.0468,934.488,53.137,3
265.09,204.257,9.1327,8.8789,962.113,42.6563,1
260.378,257.287,7.8443,6.7705,817.561,48.4535,2
262.901,2.1593,9.041,0.0453,950.525,43.3022,3
261.378,239.796,8.5241,8.1012,886.036,44.5859,2
267.521,204.624,8.8511,8.6677,930.999,42.1714,1
1.5943,268.4,0.1135,8.7575,957.714,52.8471,3
263.069,204.52,9.2919,8.998,989.23,43.7782,1
263.499,240.722,9.1068,8.7191,969.992,45.5063,2
249.157,260.167,9.1095,8.6528,959.235,52.0279,0
255.509,2.1671,9.0467,0.0487,968.909,51.887,3
269.362,274.234,6.5309,6.3193,770.946,46.0488,0
270.25,248.062,3.8489,3.5899,418.359,39.2647,4
265.799,231.986,8.7345,8.8476,920.322,42.9947,1
253.29,2.146,8.9648,0.0469,938.636,52.2506,3
261.561,196.173,8.6341,8.5328,913.306,47.9887,1
282.292,261.718,4.8122,4.5809,516.1,36.0391,4
259.182,201.713,8.7072,8.3173,907.102,46.2278,1
306.914,253.318,2.4389,2.7926,384.797,31.8003,0
251.212,202.113,8.8234,8.7946,907.316,50.9087,1
251.654,262.262,8.6165,8.1582,895.538,50.1831,0
255.545,237.189,8.9711,8.4507,941.18,49.2935,2
259.178,246.415,8.7121,8.0111,903.86,47.2269,2
258.534,247.869,8.0067,7.3421,827.711,48.0735,2
299.519,262.852,3.5675,3.4101,397.09,21.6921,4
267.396,320.164,5.8178,1.033,644.037,46.9357,4
262.955,2.1651,9.1611,0.0468,958.735,42.0002,3
260.007,205.88,9.2274,8.7461,960.802,43.2821,1
258.715,2.1303,8.8168,0.0433,933.983,50.3503,3
266.878,310.55,8.1143,5.0995,841.726,39.9091,4
252.909,352.338,3.3646,0.0853,433.674,13.2091,4
295.436,352.066,2.0282,0.0691,359.243,8.9339,4
260.775,268.5,8.8863,8.5562,944.376,47.158,0
260.098,198.927,7.9422,7.7223,832.721,47.7885,1
1.6217,269.974,0.1168,8.7471,958.461,49.3564,3
248.509,2.1385,9.0259,0.0448,935.056,53.0969,3
275.756,291.358,2.7286,2.4788,318.344,35.5798,0
275.819,256.142,4.1287,3.8718,456.407,41.2367,4
254.323,199.456,8.8581,8.4159,913.955,47.9286,1
263.393,2.158,8.8171,0.0425,928.615,43.3183,3
263.181,203.663,8.9603,8.6373,938.146,44.7808,1
280.562,284.139,2.0289,0.9074,238.206,37.2951,4
261.361,202.498,8.6781,8.3361,911.345,46.2684,1
260.556,261.387,7.1725,6.8148,752.708,46.5447,0
278.001,284.884,4.0169,2.4966,435.722,36.524,4
268.019,273.759,7.6617,7.4639,843.418,43.7118,0
252.869,233.713,8.4274,7.9705,859.129,52.2825,2
264.212,249.269,4.986,4.72,525.745,44.931,4
250.99,229.997,9.0375,8.5321,981.936,56.4511,2
258.801,241.375,8.0342,7.5968,834.812,49.1061,2
268.054,240.589,8.9777,8.7467,951.208,41.7895,2
261.785,241.887,8.5295,8.0755,883.502,43.0525,2
266.8,243.649,9.0997,8.7349,972.828,42.9665,2
257.794,2.1399,8.8755,0.044,935.072,50.0136,3
262.509,205.751,8.8385,8.4646,920.822,42.9494,1
278.883,280.373,6.4739,6.3295,764.356,36.6522,0
273.283,257.767,5.3775,5.1042,556.266,35.6944,4
254.958,233.851,8.9222,8.442,941.547,51.7809,2
264.819,268.521,7.8764,7.6547,904.92,47.9834,0
280.399,254.06,3.1804,2.1522,363.488,34.6497,4
1.6451,270.991,0.0991,9.003,991.859,48.6714,3
248.944,225.714,9.0211,8.6004,969.637,56.0151,2
279.188,280.06,6.4782,6.3494,766.029,36.7998,0
266.191,304.698,8.155,5.9493,845.145,41.3349,4
261.555,350.13,4.5802,0.12,568.464,20.1716,4
273.22,274.73,6.4391,6.2879,768.708,44.8447,0
264.907,2.1612,9.0612,0.0483,956.402,42.1807,3
316.103,280.25,0.6221,0.5182,157.337,18.1868,0
261.617,260.436,6.9715,6.6773,772.069,47.8112,0
285.936,316.64,5.3566,1.8041,577.792,31.5698,4
278.963,264.468,5.5418,5.3461,611.819,32.0544,4
262.532,2.1564,8.9906,0.042,946.04,44.967,3
1.6084,270.78,0.1129,8.8255,965.173,50.2757,3
262.195,2.1013,8.8344,0.0416,926.469,43.5941,3
267.767,301.783,8.0976,5.8839,851.916,41.0173,4
264.161,206.123,8.6088,8.2048,894.3,43.8847,1
271.254,253.726,5.7725,5.5292,600.616,37.9432,4
1.668,269.686,0.1081,9.0248,994.568,45.9516,3
264.759,201.26,8.5806,8.4067,898.542,44.8982,1
256.571,272.455,9.0727,8.5406,939.749,45.9363,0
339.445,320.816,0.3824,0.1738,301.771,13.0984,4
286.229,264.352,4.6846,4.5183,507.663,30.3242,4
261.105,202.554,8.9975,8.7095,953.101,47.2555,1
253.373,255.858,9.2756,9.0941,989.166,53.1508,0
260.287,207.292,9.0677,8.5558,946.481,45.0953,1
310.467,290.829,1.7619,0.5988,283.127,23.1748,4
286.573,250.116,3.3233,3.1339,363.48,32.8856,4
260.359,242.881,8.7551,8.2555,911.734,47.1363,2
263.024,202.207,9.2331,9.0128,987.539,45.5795,1
252.638,232.636,8.9165,8.4196,961.045,53.5698,2
267.367,281.149,8.2683,7.8399,883.706,38.0959,0
255.783,259.634,9.0735,8.8301,960.469,49.7119,0
258.436,203.415,9.0464,8.6095,948.084,47.2663,1
261.283,206.294,9.0955,8.6763,949.953,43.7547,1
1.6249,274.293,0.1134,8.6928,960.628,47.7583,3
1.6156,272.764,0.1074,8.521,935.041,47.7414,3
252.757,2.1456,9.0093,0.0457,933.068,49.9921,3
261.097,203.788,9.0432,8.6843,954.606,46.0663,1
254.643,318.618,7.7291,1.8804,801.378,51.0745,4
258.654,2.111,8.9309,0.0404,923.778,43.5527,3
247.629,259.011,9.1426,8.722,961.917,54.4219,0
259.128,239.683,8.0756,7.6954,842.698,49.7233,2
1.6289,267.622,0.1099,8.6353,934.133,47.541,3
248.839,232.494,9.0853,8.3978,975.54,56.0075,2
252.04,196.722,8.8661,8.4786,920.297,52.8825,1
272.796,302.659,6.2755,4.2331,654.99,36.0463,4
260.943,242.306,9.1789,8.6681,970.543,45.5567,2
259.12,241.078,8.0189,7.6022,834.68,49.0998,2
275.22,270.471,6.33,6.1806,707.427,37.3325,0
257.76,241.953,8.0586,7.5717,830.109,47.9748,2
281.033,250.041,3.4833,3.2198,383.229,35.9073,4
277.526,257.768,4.0229,3.8052,451.384,37.814,4
253.795,199.345,9.0959,8.6461,956.237,49.7677,1
258.462,241.014,9.1665,8.657,958.004,45.8354,2
260.407,200.268,7.9754,7.696,835.718,47.147,1
288.221,264.18,5.1834,5.0168,560.077,27.4833,4
266.68,248.785,9.3375,8.7495,993.468,38.1972,2
266.621,269.962,7.6889,7.5327,870.369,46.1422,0
265.1,2.1113,8.8723,0.0394,932.767,43.9678,3
262.412,201.384,8.6519,8.3733,909.55,45.131,1
255.014,198.674,8.9983,8.6412,947.8,49.9207,1
264.493,2.1408,8.9594,0.0431,949.008,43.8531,3
266.711,266.359,7.0717,6.7538,734.802,40.0627,0
262.235,2.1326,8.8269,0.0407,925.339,43.3674,3
311.896,246.79,2.7886,3.5947,444.825,27.7468,0
255.919,266.16,7.897,6.2598,807.454,47.1758,2
267.077,245.678,9.2718,8.7832,993.492,40.7342,2
260.229,201.07,9.0659,8.7905,955.602,46.2805,1
254.462,199.585,9.0297,8.6029,948.65,49.7813,1
261.694,202.273,8.6544,8.3186,905.179,46.3982,1
259.514,196.641,7.9706,7.7868,832.3,47.4403,1
258.123,323.016,4.9036,1.5496,597.318,21.7477,4
1.6549,271.304,0.102,8.9769,991.212,49.176,3
279.701,282.008,6.3054,6.165,751.635,38.0854,0
264.588,329.045,4.9628,0.8621,603.962,16.4148,4
272.527,272.834,7.0385,6.7466,762.713,34.6877,0
257.969,201.521,8.7642,8.365,903.43,46.2046,1
255.463,240.19,8.9565,8.2886,935.875,49.0751,2
321.669,225.822,2.0208,2.6055,340.804,19.032,0
247.6,228.508,9.1378,8.5679,979.303,56.9514,2
1.6147,268.209,0.1113,8.5797,927.882,50.1971,3
274.563,270.955,4.9242,4.2581,517.487,35.9492,4
1.6174,271.794,0.1016,8.8743,966.732,46.6812,3
312.878,338.461,0.2322,0.1317,269.309,11.846,0
276.787,267.626,6.2775,6.1356,691.82,37.7678,0
264.863,205.373,8.5774,8.2516,896.978,44.6953,1
273.649,260.741,5.7475,5.6431,629.822,42.4598,0
265.471,244.982,9.2419,8.7886,979.738,42.6445,2
263.283,199.931,8.5731,8.4072,913.829,47.798,1
1.6179,267.838,0.105,8.8981,966.552,48.7879,3
256.726,198.917,8.681,8.3578,913.455,51.8932,1
264.862,203.027,9.2355,9.0549,990.172,44.5536,1
258.051,310.338,7.676,3.3769,800.315,45.4902,4
255.019,194.39,9.1198,8.8707,960.021,49.587,1
262.598,201.502,8.6174,8.3469,904.838,46.3769,1
274.455,259.394,4.7496,4.4182,510.282,38.5224,4
264.91,206.574,9.1353,8.7698,960.955,42.0503,1
250.425,226.533,9.238,8.756,987.12,52.3397,2
293.589,260.481,4.7284,5.2022,601.985,35.8755,0
308.799,253.887,3.3789,4.4008,525.579,33.5431,0
286.501,271.329,5.3596,5.1489,593.341,26.8874,4
261.673,204.932,7.9492,7.5032,824.976,43.5052,1
1.6102,272.792,0.1077,8.7395,967.057,49.5583,3
266.912,272.224,7.8531,7.7019,887.165,45.1673,0
267.579,274.332,7.9073,7.7536,873.747,45.292,0
264.715,262.554,7.7736,7.705,880.976,48.191,0
295.707,296.91,4.2525,2.9203,462.841,23.0533,4
261.179,2.122,8.8564,0.0401,924.989,42.9561,3
253.228,237.35,8.588,8.026,925.87,54.9077,2
264.412,201.284,8.9386,8.8038,946.182,45.0456,1
263.186,203.645,9.1927,8.8709,960.02,42.007,1
262.926,202.716,8.6607,8.3573,908.942,45.7824,1
264.912,242.883,8.9671,8.5929,957.223,45.9322,2
258.651,255.324,7.9013,6.8444,818.622,48.4794,2
290.474,265.867,5.0217,5.0024,573.162,28.7824,4
264.374,245.995,9.0755,8.5288,969.303,45.6539,2
263.495,2.1589,9.0882,0.046,952.745,42.3606,3
265.032,269.112,7.1875,6.9897,833.232,48.3289,0
256.299,199.02,9.0656,8.6791,958.649,49.1706,1
255.342,195.26,8.9953,8.7698,950.97,50.111,1
1.6224,272.34,0.1179,8.7505,958.625,46.2963,3
302.936,294.647,1.2017,1.0525,153.71,10.9569,0
254.847,2.1372,9.1042,0.0465,965.587,50.7582,3
261.746,205.621,9.3157,8.9204,988.51,44.1896,1
298.231,294.203,2.7617,0.4593,317.008,24.2882,4
263.921,2.1228,8.3792,0.0419,865.982,40.0702,3
268.134,242.88,9.2893,8.9547,992.737,38.1915,2
264.55,209.208,9.1634,8.7032,964.261,42.2949,1
266.133,2.1183,8.8919,0.0362,936.927,42.8359,3
255.66,198.667,8.0805,7.7327,833.922,47.9042,1
273.367,266.637,5.4959,5.2661,657.612,41.726,0
260.223,267.859,7.8338,7.5184,874.963,48.1947,0
291.531,277.03,1.0463,0.8543,183.51,35.4424,4
266.967,203.633,8.8382,8.6597,935.865,44.0615,1
254.971,232.286,8.9104,8.497,941.726,51.9476,2
251.548,2.1573,8.9137,0.0499,934.904,53.5189,3
282.099,278.884,5.6636,5.4413,620.838,28.6069,0
257.644,198.618,8.7823,8.4614,913.849,47.3409,1
263.095,198.674,8.9376,8.8385,954.341,47.1316,1
281.567,269.874,0.9417,0.7306,112.823,29.0735,4
267.601,2.1688,9.0318,0.0451,959.323,41.9601,3
276.59,262.5,5.2405,4.9401,547.06,34.8092,4
265.622,247.415,9.0594,8.5438,966.806,44.0458,2
278.128,329.97,6.5991,1.1041,715.581,38.628,4
263.014,206.848,9.3006,8.9058,988.157,43.7364,1
1.6585,268.984,0.1089,8.9631,986.865,48.3812,3
254.214,240.611,8.9919,8.2566,936.55,48.9303,2
253.824,196.596,9.0399,8.7299,948.465,49.8018,1
255.927,223.191,8.967,9.0774,947.464,49.6778,1
277.242,325.061,6.8079,2.3089,748.63,38.5302,4
316.454,307.845,1.141,0.8868,491.874,20.7269,4
252.932,233.529,8.9435,8.4201,968.308,53.8528,2
249.323,252.922,8.9947,8.84,921.071,58.5901,0
306.577,240.926,2.8122,3.0886,429.413,30.3541,4
269.739,2.1277,8.1527,0.0446,866.763,40.0766,3
256.853,236.307,8.2848,7.8835,858.393,52.1921,2
260.551,199.457,8.6973,8.4349,913.776,47.2863,1
274.413,277.146,7.7789,7.6577,879.659,39.5331,0
1.6052,278.971,0.1017,8.6272,968.133,48.8418,3
295.745,323.1,2.1072,0.2709,366.429,18.6779,4
259.351,237.004,8.8533,8.4384,937.685,48.8125,2
248.051,231.857,9.0858,8.488,969.725,55.425,2
259.111,241.142,8.681,8.1757,898.06,46.494,2
263.577,295.338,6.1085,3.2685,636.209,45.015,4
250.552,236.239,8.8266,8.1762,945.768,55.0924,2
265.553,203.891,9.1107,8.9015,962.774,42.6353,1
285.887,320.231,5.3131,1.3129,570.386,31.273,4
253.671,236.313,9.0234,8.4894,943.183,49.6424,2
251.056,231.589,8.903,8.3995,960.537,55.8749,2
262.544,262.991,7.444,7.3341,847.228,51.6668,0
286.777,321.138,1.75,0.165,315.34,15.7613,4
252.587,237.067,8.9593,8.3244,969.056,54.1622,2
284.497,277.261,5.6254,5.4772,621.874,28.6857,0
1.6387,271.277,0.1053,9.0139,992.703,48.6178,3
255.078,2.1515,9.0618,0.0503,968.233,51.8453,3
257.069,248.113,7.4491,7.2047,776.841,49.1876,0
252.819,2.1493,9.1511,0.0485,963.546,50.3873,3
254.258,198.432,8.7508,8.3763,912.838,51.9742,1
262.881,205.988,8.9715,8.5797,945.65,44.9959,1
265.685,2.1611,8.9831,0.0468,954.726,42.9529,3
261.52,201.616,8.9705,8.6972,937.659,44.4614,1
263.47,206.06,8.847,8.4661,923.078,42.9365,1
259.682,264.32,7.8518,7.5756,863.877,48.3798,0
260.766,263.657,8.9154,8.7247,955.595,47.0444,0
278.732,275.359,6.1351,5.92,675.724,32.1152,0
262.958,245.036,9.1909,8.6624,968.985,42.7342,2
251.578,259.078,9.1591,8.8866,940.846,56.4882,0
268.328,209.277,9.0245,8.6531,960.787,42.2712,1
1.5913,270.727,0.1124,8.75,959.067,48.8587,3
258.847,197.49,8.7287,8.4765,914.553,47.8706,1
262.68,199.212,8.6569,8.4703,910.511,45.0497,1
270.64,268.978,5.02,4.7736,553.099,26.4673,0
267.565,2.1059,8.2487,0.0417,865.347,39.9535,3
263.245,198.983,7.8321,7.6955,830.996,47.3255,1
284.305,284.453,7.6439,7.5471,853.872,31.2012,0
263.78,2.1228,8.7832,0.0402,923.835,42.7617,3
279.497,284.586,1.2985,1.2256,144.546,21.2514,0
320.958,325.906,1.6242,0.2159,275.358,14.599,4
311.021,334.815,0.2509,0.1388,277.432,11.8731,0
254.322,2.1537,8.9142,0.0466,934.93,51.2687,3
254.711,197.149,9.106,8.7661,955.792,48.3868,1
287.53,351.067,2.0492,0.0654,338.49,9.4397,4
252.116,234.445,8.4546,7.953,859.156,52.3038,2
276.283,264.89,6.4095,6.252,694.599,38.8689,0
267.233,208.633,8.8267,8.494,927.663,41.9031,1
1.6249,266.535,0.1077,8.9139,966.482,49.9257,3
274.735,258.214,5.2172,4.9555,545.642,34.831,4
254.672,2.1552,9.013,0.0486,959.051,52.1079,3
255.785,317.952,7.4742,1.9435,777.227,47.5523,4
265.194,2.154,9.0211,0.0423,953.171,42.7222,3
264.416,257.404,7.6926,6.7636,816.88,48.4236,2
261.132,202.445,9.3512,9.0738,989.289,43.7894,1
268.475,284.227,8.3098,7.8325,881.307,36.5452,0
246.184,233.226,9.1718,8.3746,971.912,55.0528,2
258.676,2.1503,8.7544,0.0469,935.19,51.5954,3
251.608,258.71,9.0775,8.7984,930.053,53.7348,0
291.556,252.161,3.0462,2.3658,353.818,28.3927,4
294.657,276.69,0.3908,0.2022,203.347,31.6298,0
273.595,255.493,4.5498,4.25,498.486,41.2823,4
260.102,256.484,7.1405,6.8253,746.65,47.3089,0
281.607,257.819,4.411,4.2322,484.699,37.1214,4
247.312,252.19,9.0304,8.7832,952.508,56.2423,0
246.202,254.564,8.8722,8.503,932.756,58.0908,0
252.436,262.155,8.2811,7.9001,823.441,52.9141,0
265.292,271.764,4.21,4.0866,486.294,22.716,0
259.028,244.175,9.2267,8.6092,968.644,45.1097,2
276.904,266.699,6.0967,5.9939,669.88,38.1364,0
278.11,322.505,6.455,1.5467,722.862,41.3885,4
1.6117,270.298,0.1142,8.7371,958.307,49.3262,3
258.851,240.901,8.7244,8.2342,903.818,47.0701,2
267.301,203.788,8.7472,8.6087,923.059,41.7705,1
347.528,287.553,0.154,0.0411,228.034,-0.8466,0
1.5953,270.323,0.1116,8.5746,927.472,50.1048,3
248.688,224.141,9.0749,8.6644,973.684,56.8333,2
273.14,276.589,7.5737,7.3755,840.484,39.4634,0
261.683,204.69,9.0309,8.6489,954.057,45.9718,1
251.273,234.608,9.0193,8.4282,968.035,54.2699,2
1.581,276.551,0.1112,8.3909,927.479,50.1483,3
258.968,220.744,2.1857,2.028,239.573,31.7333,4
265.09,200.931,8.8757,8.7279,937.286,44.5002,1
278.158,278.692,7.6644,7.5979,878.052,36.9445,0
261.111,2.1569,9.1829,0.0485,957.078,42.5629,3
256.38,198.034,9.0685,8.7006,960.722,50.1737,1
262.66,202.269,9.3323,9.109,991.147,44.4734,1
246.761,232.3,9.0037,8.3334,956.721,56.1316,2
280.813,284.189,5.5781,4.8095,600.476,36.5509,4
261.688,200.453,8.6502,8.3952,913.159,47.5356,1
293.682,287.108,2.4013,0.3593,281.039,28.2638,4
248.891,2.1463,9.0782,0.0459,936.638,51.5135,3
272.07,255.579,5.5078,5.2433,577.469,40.3116,4
301.661,213.705,3.7388,4.349,560.83,35.7286,4
269.259,243.958,8.8444,8.666,952.165,42.1002,2
259.437,244.502,9.1337,8.5613,956.842,45.8636,2
270.612,274.533,7.3372,7.1453,843.461,42.76,0
266.742,206.635,9.1122,8.8254,963.921,42.1178,1
266.088,2.1159,8.2945,0.0407,865.967,40.0652,3
1.6394,268.635,0.1065,9.0764,992.971,48.6873,3
254.622,251.379,6.8138,6.5388,680.668,53.5302,0
263.926,2.1031,8.7937,0.0438,923.389,43.3062,3
263.683,205.279,8.987,8.6567,955.401,46.1697,1
279.029,276.104,7.1829,6.948,786.431,32.1601,0
259.622,317.372,5.1684,3.0924,627.684,20.2681,4
253.003,307.104,7.7465,3.4409,762.662,49.6324,4
264.053,205.571,9.2756,8.9438,990.212,44.4702,1
265.434,201.75,9.2067,9.1004,986.301,42.915,1
267.974,2.1006,8.757,0.0379,929.455,43.4877,3
255.33,239.706,9.0762,8.3763,967.047,50.4848,2
270.528,280.571,3.3487,1.2611,367.302,36.452,4
260.953,245.339,8.7374,8.1679,910.469,46.8358,2
273.427,259.666,0.8563,0.7232,100.338,28.1512,0
251.727,2.1424,8.9203,0.0449,934.836,53.1242,3
266.03,2.1687,9.0682,0.0445,953.565,41.488,3
264.57,205.098,9.2495,8.9597,989.93,44.5536,1
278.959,325.118,4.6586,2.8036,637.933,17.6373,4
260.031,200.324,9.3805,9.1303,989.514,45.188,1
259.915,262.648,7.5579,7.3561,856.735,50.2397,0
265.037,2.1754,9.0711,0.0489,957.715,42.3487,3
260.388,245.937,9.1128,8.5133,957.252,45.8718,2
1.6489,271.378,0.102,8.931,989.379,47.0023,3
273.625,268.626,5.0498,4.7917,606.511,42.0167,0
252.352,228.802,9.1006,8.6502,982.27,53.7981,2
263.388,2.1064,8.7937,0.0403,925.705,43.581,3
253.931,195.936,8.7604,8.4849,913.913,52.3867,1
262.808,256.338,6.7088,6.4831,698.527,44.3531,0
251.596,198.198,9.2005,8.703,961.621,50.2241,1
269.332,266.565,7.4558,7.4114,871.448,43.8168,0
309.823,256.381,2.3468,2.7008,379.194,31.4457,0
263.772,2.129,8.3925,0.0426,869.29,41.4159,3
264.46,244.44,8.4466,7.9561,888.302,44.6739,2
276.771,275.448,7.3032,7.2578,823.729,41.2194,0
312.132,324.743,2.0069,0.2018,365.863,17.8722,4
265.862,204.032,9.1054,8.8568,962.068,42.3171,1
248.84,254.696,8.7952,8.5458,943.107,57.8737,0
251.928,192.078,8.8563,8.6396,921.057,52.9341,1
261.556,200.31,8.993,8.7592,938.484,44.3152,1
303.299,269.774,2.8251,3.11,441.111,36.2223,0
260.707,244.703,7.9694,7.4802,834.944,48.7322,2
259.004,2.1081,8.9217,0.0411,924.652,43.5712,3
273.933,257.08,3.864,3.5725,426.45,40.7197,4
265.189,255.805,7.1854,7.0457,766.822,46.9126,0
261.681,198.554,8.6953,8.4988,910.55,45.0669,1
310.685,245.121,1.9911,2.214,320.934,25.8734,4
266.576,2.1763,8.9776,0.0437,956.161,42.7306,3
263.416,244.187,8.4023,7.9049,882.373,44.5285,2
265.185,204.683,8.5642,8.277,896.588,44.6711,1
257.305,235.991,8.9,8.4381,935.582,48.5676,2
301.71,276.279,1.2315,0.884,193.875,36.0841,4
264.752,2.1126,8.8876,0.038,930.777,43.4374,3
293.726,271.244,4.8435,4.6646,524.443,24.6174,4
259.198,201.79,9.0493,8.6873,938.723,44.5874,1
246.993,256.821,8.9355,8.4815,894.344,56.5199,0
313.714,278.084,3.7901,6.6932,795.825,39.5549,4
266.945,2.1568,8.987,0.0467,956.771,42.2162,3
257.326,198.726,8.8096,8.4772,915.859,47.0814,1
252.238,194.674,8.8237,8.5156,916.667,52.2258,1
261.673,205.974,9.0016,8.5509,939.63,44.0171,1
254.63,236.945,8.9394,8.3519,938.85,50.8706,2
286.539,239.137,2.2154,0.394,259.887,32.8161,4
1.6107,272.03,0.1024,8.8681,965.816,46.2314,3
298.046,280.311,2.3065,0.3358,274.749,28.1121,4
268.452,271.681,7.3876,7.1678,863.0,44.5142,0
267.651,204.47,9.0441,8.843,960.081,41.767,1
269.152,2.1184,8.1822,0.0406,866.378,40.4442,3
267.766,208.647,9.0551,8.6903,958.872,41.5127,1
254.522,234.6,9.04,8.564,967.382,51.6826,2
278.724,294.454,1.6391,1.4857,210.997,31.8233,0
254.789,2.1388,8.8367,0.0462,936.079,53.636,3
262.47,242.75,8.6842,8.2556,911.542,46.9805,2
249.164,255.818,8.8988,8.5585,899.251,56.571,0
